47|1.4991546E7|47|133|25.67|3436.53
48|1.4991547E7|48|649|772.37|501442.61
49|1.4991548E7|49|341|940.79|321437.80
50|1.4991549E7|50|835|824.49|689022.56
51|1.499155E7|51|194|744.49|144999.10
52|1.4991551E7|52|519|121.54|63094.57
53|1.4991552E7|53|174|28.88|5036.12
54|1.4991553E7|54|394|495.09|195385.87
55|1.4991554E7|55|727|444.69|323546.96
56|1.4991555E7|56|867|667.19|579114.63
57|1.4991556E7|57|588|179.19|105430.54
58|1.4991557E7|58|71|401.32|28768.18
59|1.4991558E7|59|758|926.27|702627.90
60|1.4991559E7|60|500|580.49|290663.24
61|1.499156E7|61|173|143.26|24840.90
62|1.4991561E7|62|349|231.33|80763.90
63|1.4991562E7|63|179|93.82|16852.46
64|1.4991563E7|64|767|961.10|738010.56
65|1.4991564E7|65|447|858.58|384421.23
66|1.4991565E7|66|401|299.19|120262.30
67|1.4991566E7|67|823|70.12|57713.60
68|1.4991567E7|68|557|948.65|528982.04
69|1.4991568E7|69|781|227.22|177495.41
70|1.4991569E7|70|671|870.26|584396.72
71|1.499157E7|71|198|618.64|122597.91
72|1.4991571E7|72|8|716.73|6136.60
73|1.4991572E7|73|210|735.15|155114.88
74|1.4991573E7|74|678|595.27|404067.21
75|1.4991574E7|75|683|111.91|76525.48
76|1.4991575E7|76|28|446.82|12658.14
77|1.4991576E7|77|42|287.75|12279.67
78|1.4991577E7|78|94|30.18|2863.14
79|1.4991578E7|79|841|3.21|2705.56
80|1.4991579E7|80|672|264.82|178144.24
81|1.499158E7|81|704|592.97|417904.46
82|1.4991581E7|82|516|439.13|226875.79
83|1.4991582E7|83|193|535.05|103517.80
84|1.4991583E7|84|502|981.74|493132.05
85|1.4991584E7|85|271|154.57|41895.44
86|1.4991585E7|86|529|841.14|445093.66
87|1.4991586E7|87|664|639.20|424584.80
88|1.4991587E7|88|742|322.67|239508.38
89|1.4991588E7|89|900|822.44|740621.25
90|1.4991589E7|90|191|161.61|30970.50
91|1.499159E7|91|601|70.03|42093.70
92|1.4991591E7|92|385|473.09|182153.26
93|1.4991592E7|93|360|465.27|167907.60
94|1.4991593E7|94|192|441.46|85179.85
95|1.4991594E7|95|436|402.02|175479.83
96|1.4991595E7|96|821|748.44|614686.13
97|1.4991596E7|97|136|797.97|109271.28
98|1.4991597E7|98|431|530.92|229129.55
99|1.4991598E7|99|89|958.18|85661.54
100|1.4991599E7|100|67|710.61|47809.93
101|1.49916E7|101|330|743.88|245824.09
102|1.4991601E7|102|235|371.99|87704.98
103|1.4991602E7|103|776|68.89|53519.94
104|1.4991603E7|104|922|309.38|285357.86
105|1.4991604E7|105|871|760.39|662399.41
106|1.4991605E7|106|419|401.11|168227.34
107|1.4991606E7|107|409|530.12|216938.46
108|1.4991607E7|108|535|589.81|316125.09
109|1.4991608E7|109|577|309.46|178669.08
110|1.4991609E7|110|505|923.86|466899.22
111|1.499161E7|111|312|930.22|290300.02
112|1.4991611E7|112|784|444.62|348791.20
113|1.4991612E7|113|481|816.10|392621.22
114|1.4991613E7|114|960|294.86|283190.97
115|1.4991614E7|115|382|435.69|166448.96
116|1.4991615E7|116|665|915.33|609362.11
117|1.4991616E7|117|46|99.44|4650.65
118|1.4991617E7|118|662|992.50|657478.97
119|1.4991618E7|119|795|761.54|605952.64
120|1.4991619E7|120|573|757.03|434035.22
121|1.499162E7|121|41|992.27|41157.10
122|1.4991621E7|122|6|822.88|5573.76
123|1.4991622E7|123|766|185.35|142075.31
124|1.4991623E7|124|820|957.90|786329.91
125|1.4991624E7|125|408|8.90|3641.85
126|1.4991625E7|126|449|278.78|125231.90
127|1.4991626E7|127|97|275.88|26840.20
128|1.4991627E7|128|138|900.00|124461.72
129|1.4991628E7|129|165|112.11|18498.49
130|1.4991629E7|130|696|950.01|661879.86
131|1.499163E7|131|320|364.67|116933.61
132|1.4991631E7|132|572|326.67|187041.42
133|1.4991632E7|133|428|623.95|267417.64
134|1.4991633E7|134|47|793.30|38045.25
135|1.4991634E7|135|692|270.37|187142.99
136|1.4991635E7|136|453|531.32|240882.39
137|1.4991636E7|137|50|671.54|34182.01
138|1.4991637E7|138|834|932.08|778089.93
139|1.4991638E7|139|804|625.64|503148.00
140|1.4991639E7|140|851|400.79|341326.38
141|1.499164E7|141|625|629.96|393891.38
142|1.4991641E7|142|555|652.79|362586.15
143|1.4991642E7|143|404|271.64|109747.44
144|1.4991643E7|144|932|77.39|72166.63
145|1.4991644E7|145|282|526.06|148639.50
146|1.4991645E7|146|561|279.93|157126.72
147|1.4991646E7|147|231|827.51|191597.73
148|1.4991647E7|148|833|151.39|126142.62
149|1.4991648E7|149|159|190.62|30453.19
150|1.4991649E7|150|927|320.50|297190.31
151|1.499165E7|151|324|64.60|20947.76
152|1.4991651E7|152|240|794.29|191342.91
153|1.4991652E7|153|953|268.36|256011.01
154|1.4991653E7|154|243|721.65|175910.56
155|1.4991654E7|155|665|191.85|127729.07
156|1.4991655E7|156|198|450.21|89583.93
157|1.4991656E7|157|116|167.00|19452.29
158|1.4991657E7|158|150|53.52|8040.35
159|1.4991658E7|159|323|693.49|224485.64
160|1.4991659E7|160|873|854.55|746628.57
161|1.499166E7|161|709|115.72|82097.42
162|1.4991661E7|162|216|317.41|68696.67
163|1.4991662E7|163|609|66.27|40362.52
164|1.4991663E7|164|208|777.30|162130.47
165|1.4991664E7|165|679|955.39|649200.01
166|1.4991665E7|166|479|908.01|435095.23
167|1.4991666E7|167|380|363.94|138539.54
168|1.4991667E7|168|574|566.47|325285.89
169|1.4991668E7|169|878|668.66|587153.47
170|1.4991669E7|170|215|383.21|82726.90
171|1.499167E7|171|955|374.25|357729.84
172|1.4991671E7|172|790|615.95|486692.20
173|1.4991672E7|173|990|100.76|99773.94
174|1.4991673E7|174|633|402.17|254733.53
175|1.4991674E7|175|849|661.49|561978.97
176|1.4991675E7|176|319|42.74|13671.21
177|1.4991676E7|177|979|627.36|614662.49
178|1.4991677E7|178|965|843.84|814374.10
179|1.4991678E7|179|119|206.41|24689.18
180|1.4991679E7|180|139|71.89|10032.85
181|1.499168E7|181|435|824.08|358734.70
182|1.4991681E7|182|797|818.68|653168.41
183|1.4991682E7|183|20|611.39|12410.81
184|1.4991683E7|184|230|948.90|218472.41
185|1.4991684E7|185|304|438.76|133559.76
186|1.4991685E7|186|552|79.50|43951.88
187|1.4991686E7|187|551|597.23|329474.15
188|1.4991687E7|188|798|146.83|117221.47
189|1.4991688E7|189|409|814.86|334058.87
190|1.4991689E7|190|824|578.25|476515.63
191|1.499169E7|191|504|135.62|68482.16
192|1.4991691E7|192|350|113.41|39706.16
193|1.4991692E7|193|128|465.25|59805.05
194|1.4991693E7|194|38|527.21|20427.03
195|1.4991694E7|195|497|137.23|68209.87
196|1.4991695E7|196|474|419.45|198887.53
197|1.4991696E7|197|269|683.11|184434.89
198|1.4991697E7|198|169|370.54|62760.10
199|1.4991698E7|199|70|386.11|27307.82
200|1.4991699E7|200|336|43.10|14510.71
201|1.49917E7|201|879|422.41|371521.42
202|1.4991701E7|202|813|735.37|598006.15
203|1.4991702E7|203|742|649.64|482295.14
204|1.4991703E7|204|506|113.30|57351.67
205|1.4991704E7|205|831|974.20|810498.30
206|1.4991705E7|206|540|917.46|495526.53
207|1.4991706E7|207|25|213.03|5398.02
208|1.4991707E7|208|548|299.95|164408.24
209|1.4991708E7|209|319|596.60|190559.39
210|1.4991709E7|210|204|895.09|183446.87
211|1.499171E7|211|117|858.21|101021.87
212|1.4991711E7|212|300|361.52|108722.99
213|1.4991712E7|213|434|596.46|259141.45
214|1.4991713E7|214|625|830.60|519642.50
215|1.4991714E7|215|770|296.97|228829.32
216|1.4991715E7|216|759|378.20|287182.93
217|1.4991716E7|217|647|811.45|525083.23
218|1.4991717E7|218|191|669.50|128260.31
219|1.4991718E7|219|427|498.25|212910.69
220|1.4991719E7|220|991|967.16|959060.03
221|1.499172E7|221|243|260.04|63394.83
222|1.4991721E7|222|370|947.90|350901.51
223|1.4991722E7|223|615|236.49|145444.78
224|1.4991723E7|224|549|823.63|452996.98
225|1.4991724E7|225|676|379.50|256791.82
226|1.4991725E7|226|539|328.65|177224.07
227|1.4991726E7|227|768|816.18|627291.47
228|1.4991727E7|228|163|481.21|78537.59
229|1.4991728E7|229|64|707.10|45409.52
230|1.4991729E7|230|345|107.62|37171.41
231|1.499173E7|231|59|218.29|12978.69
232|1.4991731E7|232|596|838.37|500228.53
233|1.4991732E7|233|451|835.27|377519.22
234|1.4991733E7|234|596|378.03|225403.12
235|1.4991734E7|235|207|835.22|173064.94
236|1.4991735E7|236|99|118.90|11828.06
237|1.4991736E7|237|90|993.68|90200.08
238|1.4991737E7|238|303|574.79|174175.99
239|1.4991738E7|239|866|81.98|71026.98
240|1.4991739E7|240|169|120.14|20382.74
241|1.499174E7|241|16|48.44|817.13
242|1.4991741E7|242|535|577.18|308936.62
243|1.4991742E7|243|277|488.93|135524.26
244|1.4991743E7|244|970|609.64|591547.07
245|1.4991744E7|245|606|466.51|282845.65
246|1.4991745E7|246|74|918.43|68214.99
247|1.4991746E7|247|137|184.71|25461.33
248|1.4991747E7|248|215|718.77|154919.03
249|1.4991748E7|249|651|100.38|65354.28
250|1.4991749E7|250|845|452.69|382840.28
251|1.499175E7|251|495|582.46|288387.49
252|1.4991751E7|252|382|546.20|208952.95
253|1.4991752E7|253|786|968.65|762279.67
254|1.4991753E7|254|116|443.65|51644.47
255|1.4991754E7|255|126|309.52|39142.28
256|1.4991755E7|256|740|896.18|663419.55
257|1.4991756E7|257|553|91.90|50879.14
258|1.4991757E7|258|163|253.73|41367.78
259|1.4991758E7|259|385|832.65|320674.88
260|1.4991759E7|260|790|336.93|266353.55
261|1.499176E7|261|276|932.93|257853.63
262|1.4991761E7|262|712|24.98|17795.29
263|1.4991762E7|263|574|797.25|458115.76
264|1.4991763E7|264|522|219.53|114654.54
265|1.4991764E7|265|129|351.80|45563.69
266|1.4991765E7|266|316|984.08|311883.90
267|1.4991766E7|267|230|326.64|75205.50
268|1.4991767E7|268|998|776.78|775337.02
269|1.4991768E7|269|97|635.10|62154.68
270|1.4991769E7|270|581|411.04|238916.35
271|1.499177E7|271|362|586.54|212520.25
272|1.4991771E7|272|585|52.52|30725.81
273|1.4991772E7|273|215|478.00|102836.59
274|1.4991773E7|274|264|572.35|151121.00
275|1.4991774E7|275|342|309.33|106020.16
276|1.4991775E7|276|606|471.29|285707.88
277|1.4991776E7|277|501|689.32|345745.55
278|1.4991777E7|278|829|242.19|200815.84
279|1.4991778E7|279|459|206.18|94727.07
280|1.4991779E7|280|910|165.74|150898.53
281|1.499178E7|281|572|957.26|548125.08
282|1.4991781E7|282|440|879.56|387742.54
283|1.4991782E7|283|609|531.27|323628.50
284|1.4991783E7|284|853|941.13|803606.67
285|1.4991784E7|285|964|970.02|935644.77
286|1.4991785E7|286|858|367.30|315459.82
287|1.4991786E7|287|385|465.38|179580.97
288|1.4991787E7|288|263|275.81|72727.84
289|1.4991788E7|289|86|549.69|47295.11
290|1.4991789E7|290|750|817.36|613173.95
291|1.499179E7|291|152|804.04|122724.80
292|1.4991791E7|292|26|444.55|11821.10
293|1.4991792E7|293|105|812.31|85510.24
294|1.4991793E7|294|781|574.04|448475.08
295|1.4991794E7|295|290|271.30|78861.63
296|1.4991795E7|296|747|722.99|540530.95
297|1.4991796E7|297|364|366.36|133720.12
298|1.4991797E7|298|974|376.46|366974.10
299|1.4991798E7|299|237|415.65|98565.26
300|1.4991799E7|300|450|125.86|56651.30
301|1.49918E7|301|712|972.30|692317.75
302|1.4991801E7|302|543|330.08|179466.02
303|1.4991802E7|303|496|649.21|322648.52
304|1.4991803E7|304|23|64.05|1524.51
305|1.4991804E7|305|464|244.02|113403.44
306|1.4991805E7|306|848|995.47|844891.00
307|1.4991806E7|307|385|530.66|204349.72
308|1.4991807E7|308|767|212.92|163362.52
309|1.4991808E7|309|616|683.26|421204.03
310|1.4991809E7|310|600|753.30|452433.21
311|1.499181E7|311|127|339.70|43375.10
312|1.4991811E7|312|848|697.66|592046.75
313|1.4991812E7|313|409|276.96|113463.56
314|1.4991813E7|314|395|270.21|106938.07
315|1.4991814E7|315|332|795.64|264700.04
316|1.4991815E7|316|876|306.44|268544.46
317|1.4991816E7|317|178|749.99|134159.32
318|1.4991817E7|318|960|548.69|526768.19
319|1.4991818E7|319|277|142.13|39498.75
320|1.4991819E7|320|383|571.64|219358.56
321|1.499182E7|321|484|172.67|83727.07
322|1.4991821E7|322|551|90.27|49802.88
323|1.4991822E7|323|840|453.28|380894.88
324|1.4991823E7|324|144|331.63|48053.30
325|1.4991824E7|325|861|829.68|715168.93
326|1.4991825E7|326|91|695.23|63891.48
327|1.4991826E7|327|709|338.51|240095.86
328|1.4991827E7|328|148|846.25|125506.92
329|1.4991828E7|329|903|576.05|520233.97
330|1.4991829E7|330|203|602.07|122605.68
331|1.499183E7|331|789|789.50|623458.29
332|1.4991831E7|332|912|639.01|583330.90
333|1.4991832E7|333|154|578.95|89310.47
334|1.4991833E7|334|279|847.26|237102.78
335|1.4991834E7|335|764|256.72|196249.69
336|1.4991835E7|336|861|38.52|33186.95
337|1.4991836E7|337|48|674.17|32843.53
338|1.4991837E7|338|113|110.24|12519.95
339|1.4991838E7|339|982|695.66|683759.92
340|1.4991839E7|340|388|912.53|354733.63
341|1.499184E7|341|340|399.79|136148.26
342|1.4991841E7|342|415|688.66|285924.50
343|1.4991842E7|343|549|333.96|183479.89
344|1.4991843E7|344|471|752.53|354919.13
345|1.4991844E7|345|333|560.18|186661.66
346|1.4991845E7|346|66|614.64|40580.97
347|1.4991846E7|347|731|495.92|362655.63
348|1.4991847E7|348|227|639.98|145299.68
349|1.4991848E7|349|910|760.58|692341.01
350|1.4991849E7|350|907|774.88|702927.41
351|1.499185E7|351|494|781.60|386758.40
352|1.4991851E7|352|778|172.47|134210.63
353|1.4991852E7|353|464|452.77|210446.18
354|1.4991853E7|354|40|471.73|19286.78
355|1.4991854E7|355|456|434.94|198644.98
356|1.4991855E7|356|609|425.07|258980.44
357|1.4991856E7|357|706|442.72|312693.48
358|1.4991857E7|358|416|287.87|119971.19
359|1.4991858E7|359|446|910.09|406335.66
360|1.4991859E7|360|963|407.90|392975.20
361|1.499186E7|361|613|880.62|540049.87
362|1.4991861E7|362|281|133.05|37463.77
363|1.4991862E7|363|374|318.51|119167.69
364|1.4991863E7|364|66|785.37|52302.42
365|1.4991864E7|365|297|52.93|15747.07
366|1.4991865E7|366|500|920.68|461250.55
367|1.4991866E7|367|470|670.65|315454.91
368|1.4991867E7|368|919|193.72|178207.46
369|1.4991868E7|369|447|288.96|129255.66
370|1.4991869E7|370|419|795.88|333758.38
371|1.499187E7|371|545|126.60|69118.00
372|1.4991871E7|372|349|435.76|152308.17
373|1.4991872E7|373|944|794.63|750210.53
374|1.4991873E7|374|655|26.18|17163.95
375|1.4991874E7|375|748|335.92|251587.00
376|1.4991875E7|376|656|921.69|605466.77
377|1.4991876E7|377|889|561.63|499814.74
378|1.4991877E7|378|510|398.56|203622.99
379|1.4991878E7|379|2|808.25|2067.02
380|1.4991879E7|380|910|225.11|205038.12
381|1.499188E7|381|162|878.57|142805.32
382|1.4991881E7|382|620|95.44|59207.81
383|1.4991882E7|383|203|92.58|18858.12
384|1.4991883E7|384|876|760.60|666881.06
385|1.4991884E7|385|153|798.60|122595.53
386|1.4991885E7|386|343|630.80|216633.57
387|1.4991886E7|387|667|982.96|656190.09
388|1.4991887E7|388|548|156.55|85804.90
389|1.4991888E7|389|551|748.88|413086.55
390|1.4991889E7|390|290|152.50|44347.33
391|1.499189E7|391|993|460.10|456937.18
392|1.4991891E7|392|141|999.05|140981.69
393|1.4991892E7|393|548|942.29|517032.64
394|1.4991893E7|394|542|404.33|219370.08
395|1.4991894E7|395|372|825.08|307538.78
396|1.4991895E7|396|12|167.29|2019.35
397|1.4991896E7|397|110|361.51|40027.74
398|1.4991897E7|398|911|686.47|625955.48
399|1.4991898E7|399|476|675.88|321969.39
400|1.4991899E7|400|550|416.72|229337.32
401|1.49919E7|401|912|808.55|737958.12
402|1.4991901E7|402|347|137.45|47752.87
403|1.4991902E7|403|435|270.91|117901.36
404|1.4991903E7|404|950|347.79|330598.47
405|1.4991904E7|405|848|489.06|414970.86
406|1.4991905E7|406|324|104.54|33892.61
407|1.4991906E7|407|901|839.15|756352.87
408|1.4991907E7|408|230|654.06|150982.31
409|1.4991908E7|409|641|657.43|421752.81
410|1.4991909E7|410|567|690.42|391505.05
411|1.499191E7|411|767|544.37|417541.48
412|1.4991911E7|412|944|387.46|365929.64
413|1.4991912E7|413|203|731.46|148649.01
414|1.4991913E7|414|523|532.19|278436.74
415|1.4991914E7|415|352|961.26|338369.42
416|1.4991915E7|416|199|451.02|90186.94
417|1.4991916E7|417|638|116.22|74196.87
418|1.4991917E7|418|87|996.49|86698.20
419|1.4991918E7|419|846|8.53|7219.11
420|1.4991919E7|420|194|307.21|59903.39
421|1.499192E7|421|931|692.55|645318.77
422|1.4991921E7|422|656|741.49|486704.83
423|1.4991922E7|423|969|51.76|50157.24
424|1.4991923E7|424|490|804.37|394242.67
425|1.4991924E7|425|863|891.04|769786.31
426|1.4991925E7|426|319|803.25|256669.05
427|1.4991926E7|427|597|192.01|114634.12
428|1.4991927E7|428|788|646.48|509685.28
429|1.4991928E7|429|82|972.95|80374.08
430|1.4991929E7|430|650|427.62|278255.39
431|1.499193E7|431|975|790.19|770578.05
432|1.4991931E7|432|855|127.31|108951.79
433|1.4991932E7|433|195|763.88|148996.74
434|1.4991933E7|434|330|619.41|204711.96
435|1.4991934E7|435|967|774.77|749408.65
436|1.4991935E7|436|702|6.62|4652.63
437|1.4991936E7|437|516|168.28|86969.96
438|1.4991937E7|438|33|140.50|4716.07
439|1.4991938E7|439|828|341.26|282596.61
440|1.4991939E7|440|10|595.46|6066.00
441|1.499194E7|441|458|300.19|137564.57
442|1.4991941E7|442|819|483.43|396238.96
443|1.4991942E7|443|579|560.46|324827.07
444|1.4991943E7|444|766|825.25|632544.48
445|1.4991944E7|445|731|196.03|143330.68
446|1.4991945E7|446|693|928.84|643934.11
447|1.4991946E7|447|831|405.20|336789.79
448|1.4991947E7|448|711|582.16|414006.92
449|1.4991948E7|449|276|34.36|9496.75
450|1.4991949E7|450|2|719.59|1942.39
451|1.499195E7|451|927|963.31|893063.72
452|1.4991951E7|452|101|53.37|5408.10
453|1.4991952E7|453|251|566.46|142496.42
454|1.4991953E7|454|819|625.11|512527.27
455|1.4991954E7|455|947|290.90|275762.37
456|1.4991955E7|456|550|510.17|280994.66
457|1.4991956E7|457|508|554.57|282112.04
458|1.4991957E7|458|975|742.14|723621.58
459|1.4991958E7|459|704|318.77|224715.09
460|1.4991959E7|460|77|646.23|49916.51
461|1.499196E7|461|504|948.70|478861.98
462|1.4991961E7|462|29|822.38|24105.16
463|1.4991962E7|463|914|64.81|59289.81
464|1.4991963E7|464|427|890.10|380106.53
465|1.4991964E7|465|68|163.60|11268.36
466|1.4991965E7|466|105|781.11|82279.26
467|1.4991966E7|467|746|920.72|686932.55
468|1.4991967E7|468|839|577.40|484597.61
469|1.4991968E7|469|343|49.43|16957.06
470|1.4991969E7|470|806|158.53|127834.02
471|1.499197E7|471|888|652.53|579706.63
472|1.4991971E7|472|611|917.72|561361.15
473|1.4991972E7|473|100|82.44|8302.16
474|1.4991973E7|474|561|898.81|504517.21
475|1.4991974E7|475|500|316.95|158628.62
476|1.4991975E7|476|321|289.56|93089.39
477|1.4991976E7|477|709|495.17|351497.72
478|1.4991977E7|478|268|688.91|185095.57
479|1.4991978E7|479|809|157.65|127547.12
480|1.4991979E7|480|827|79.68|65976.12
481|1.499198E7|481|758|553.74|419860.17
482|1.4991981E7|482|515|672.69|346459.76
483|1.4991982E7|483|740|282.54|209160.17
484|1.4991983E7|484|826|441.94|365080.31
485|1.4991984E7|485|868|518.38|450421.34
486|1.4991985E7|486|290|799.15|231911.93
487|1.4991986E7|487|547|109.29|59859.95
488|1.4991987E7|488|429|740.93|317894.17
489|1.4991988E7|489|990|210.43|208502.21
490|1.4991989E7|490|396|563.75|223248.44
491|1.499199E7|491|763|722.50|551986.18
492|1.4991991E7|492|901|237.22|213866.59
493|1.4991992E7|493|595|741.73|441922.94
494|1.4991993E7|494|984|779.76|767517.26
495|1.4991994E7|495|637|235.47|150120.18
496|1.4991995E7|496|358|764.70|274501.08
497|1.4991996E7|497|772|823.69|636337.58
498|1.4991997E7|498|300|614.67|184926.79
499|1.4991998E7|499|543|917.31|498124.77
500|1.4991999E7|500|129|647.54|84178.23
501|1.4992E7|501|466|828.39|386054.29
502|1.4992001E7|502|538|290.49|156464.02
503|1.4992002E7|503|639|341.86|218549.93
504|1.4992003E7|504|880|501.36|441676.50
505|1.4992004E7|505|106|424.54|45286.32
506|1.4992005E7|506|153|925.16|141803.36
507|1.4992006E7|507|520|377.42|196292.05
508|1.4992007E7|508|21|672.50|14445.64
509|1.4992008E7|509|110|379.44|41972.24
510|1.4992009E7|510|227|936.71|212743.08
511|1.499201E7|511|723|113.33|81942.11
512|1.4992011E7|512|751|180.18|135380.32
513|1.4992012E7|513|32|822.54|26902.32
514|1.4992013E7|514|446|715.60|319469.50
515|1.4992014E7|515|332|367.72|122431.98
516|1.4992015E7|516|195|633.46|124024.98
517|1.4992016E7|517|128|162.38|20929.48
518|1.4992017E7|518|188|539.63|101985.76
519|1.4992018E7|519|980|428.15|419917.42
520|1.4992019E7|520|3|916.88|3408.42
521|1.499202E7|521|259|794.27|206283.90
522|1.4992021E7|522|98|657.85|64964.67
523|1.4992022E7|523|489|663.91|324719.16
524|1.4992023E7|524|115|800.79|92565.05
525|1.4992024E7|525|728|365.29|266031.54
526|1.4992025E7|526|212|953.88|202792.09
527|1.4992026E7|527|98|878.50|86832.78
528|1.4992027E7|528|133|933.93|124736.28
529|1.4992028E7|529|490|357.35|175421.34
530|1.4992029E7|530|270|268.72|72765.78
531|1.499203E7|531|303|322.27|97720.23
532|1.4992031E7|532|670|225.06|150838.05
533|1.4992032E7|533|915|754.75|690739.79
534|1.4992033E7|534|575|141.18|81299.84
535|1.4992034E7|535|12|782.02|9866.23
536|1.4992035E7|536|84|187.48|15833.45
537|1.4992036E7|537|47|965.29|46065.08
538|1.4992037E7|538|53|577.34|30785.30
539|1.4992038E7|539|40|119.09|4877.96
540|1.4992039E7|540|649|362.53|235317.26
541|1.499204E7|541|367|140.90|51798.44
542|1.4992041E7|542|486|905.12|439989.92
543|1.4992042E7|543|553|784.72|433969.40
544|1.4992043E7|544|86|342.31|29463.69
545|1.4992044E7|545|959|508.82|488175.94
546|1.4992045E7|546|80|600.74|48454.45
547|1.4992046E7|547|708|798.34|565724.89
548|1.4992047E7|548|391|689.41|270211.26
549|1.4992048E7|549|845|774.34|654757.25
550|1.4992049E7|550|103|851.40|88272.19
551|1.499205E7|551|607|852.04|517660.72
552|1.4992051E7|552|414|827.70|343144.03
553|1.4992052E7|553|407|556.03|226421.31
554|1.4992053E7|554|310|665.01|206383.13
555|1.4992054E7|555|829|94.57|78476.90
556|1.4992055E7|556|266|8.20|2186.08
557|1.4992056E7|557|953|39.11|37309.92
558|1.4992057E7|558|568|274.06|155808.78
559|1.4992058E7|559|482|130.85|63109.36
560|1.4992059E7|560|601|579.16|348596.07
561|1.499206E7|561|971|193.23|187797.64
562|1.4992061E7|562|275|934.46|257485.97
563|1.4992062E7|563|763|349.69|267011.16
564|1.4992063E7|564|165|67.52|11150.52
565|1.4992064E7|565|362|853.92|309292.70
566|1.4992065E7|566|553|647.28|357990.52
567|1.4992066E7|567|280|477.08|133602.31
568|1.4992067E7|568|958|144.34|138297.41
569|1.4992068E7|569|638|234.65|149713.99
570|1.4992069E7|570|572|985.75|563960.85
571|1.499207E7|571|706|371.04|262238.48
572|1.4992071E7|572|882|495.82|437435.20
573|1.4992072E7|573|205|742.21|152843.27
574|1.4992073E7|574|537|137.89|74166.80
575|1.4992074E7|575|992|705.13|699811.99
576|1.4992075E7|576|786|896.98|705594.84
577|1.4992076E7|577|894|410.22|366883.20
578|1.4992077E7|578|977|665.96|650873.78
579|1.4992078E7|579|872|463.98|404632.19
580|1.4992079E7|580|426|370.02|157738.37
581|1.499208E7|581|213|899.52|192107.38
582|1.4992081E7|582|693|223.80|155149.88
583|1.4992082E7|583|104|180.90|18945.89
584|1.4992083E7|584|597|415.27|248123.33
585|1.4992084E7|585|794|949.15|754208.29
586|1.4992085E7|586|970|160.55|155787.77
587|1.4992086E7|587|150|710.95|106874.98
588|1.4992087E7|588|179|863.68|155256.55
589|1.4992088E7|589|544|716.49|390198.19
590|1.4992089E7|590|304|21.89|6659.99
591|1.499209E7|591|191|278.61|53452.75
592|1.4992091E7|592|668|828.49|554128.19
593|1.4992092E7|593|240|433.44|104098.52
594|1.4992093E7|594|115|650.36|75053.19
595|1.4992094E7|595|391|597.06|233968.85
596|1.4992095E7|596|488|117.97|57596.46
597|1.4992096E7|597|10|863.07|9491.35
598|1.4992097E7|598|457|725.85|332217.89
599|1.4992098E7|599|959|441.77|423714.95
600|1.4992099E7|600|661|25.16|16647.92
601|1.49921E7|601|445|511.74|227877.60
602|1.4992101E7|602|998|515.84|515006.17
603|1.4992102E7|603|635|206.48|131132.70
604|1.4992103E7|604|133|779.89|104249.87
605|1.4992104E7|605|263|876.81|231025.74
606|1.4992105E7|606|576|212.15|122326.80
607|1.4992106E7|607|989|694.88|687307.22
608|1.4992107E7|608|472|926.65|437875.82
609|1.4992108E7|609|586|682.05|399683.60
610|1.4992109E7|610|110|975.36|108108.09
